Plant|Supplier|CompanyCode|PoNumber|PoItem|DeletionIndicator|Material|StorageLocaction|OrderQuantity|OrderUnit|CompletelyDelivered|ItemCreationDate|PurchaseReq|PurchasReqItem|Division|PoType
850A|FRFAAA0|850A|4500067890|00060||L0065807|SL01|1800.000|ST|X|25/07/2023|0033198697|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00070||L0068305|SL01|54.000|ST|X|25/07/2023|0033193794|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00080||L0068405|SL01|1080.000|ST|X|25/07/2023|0033203246|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00090||L0074207|SL01|30.000|ST|X|25/07/2023|0033203276|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00091||L0074207|SL01|30.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|00100||L0074405|SL01|100.000|ST|X|25/07/2023|0033203306|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00110||L0074807|SL01|340.000|ST|X|25/07/2023|0033193823|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00120||L0074907|SL01|100.000|ST|X|25/07/2023|0033193830|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00130||L0075007|SL01|120.000|ST||25/07/2023|0033198728|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00140||L0078304|SL01|30.000|ST||25/07/2023|0033093309|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00150||L0091307|SL01|12.000|ST|X|25/07/2023|0033203362|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00151||L0091306|SL01|12.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|00160||L0129011|SL01|24.000|ST|X|25/07/2023|0033203423|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00170||L0135015|SL01|216.000|ST||25/07/2023|0033198759|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00180||L0254908|SL01|308.000|ST|X|25/07/2023|0033203456|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00190||L0255011|SL01|48.000|ST|X|25/07/2023|0033203466|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00200||L0255109|SL01|4032.000|ST|X|25/07/2023|0033198789|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00210||L0256910|SL01|24.000|ST|X|25/07/2023|0033203482|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00220||L0257009|SL01|216.000|ST|X|25/07/2023|0033203485|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00230||L0257110|SL01|2600.000|ST|X|25/07/2023|0033203497|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00231||L0257110|SL01|2600.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|00240||L0257409|SL01|500.000|ST||25/07/2023|0033198820|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00250||L0260309|SL01|80.000|ST||25/07/2023|0033198835|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00260||L0554304|SL01|280.000|ST|X|25/07/2023|0033203617|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00270||L0815306|SL01|96.000|ST|X|25/07/2023|0033193939|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00280||L0815407|SL01|30.000|ST|X|25/07/2023|0033193955|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00290||L0815605|SL01|2100.000|ST|X|25/07/2023|0033182539|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00300||L0818009|SL01|84.000|ST|X|25/07/2023|0033193972|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00310||L0846605|SL01|324.000|ST|X|25/07/2023|0033203650|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00320||L0851808|SL01|828.000|ST|X|25/07/2023|0033198850|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00330||L0851906|SL01|108.000|ST|X|25/07/2023|0033193990|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00340||L0921003|SL01|20.000|ST|X|25/07/2023|0033202483|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00350||L1346507|SL01|600.000|ST|X|25/07/2023|0033203742|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00360||L1528609|SL01|486.000|ST||25/07/2023|0033203795|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00370||L1672109|SL01|200.000|ST|X|25/07/2023|0033194009|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00380||L1672206|SL01|20.000|ST||25/07/2023|0033203849|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00390||L1672308|SL01|20.000|ST||25/07/2023|0033194027|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00400||L1888706|SL01|32.000|ST|X|25/07/2023|0033203889|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00410||L1949309|SL01|2592.000|ST|X|25/07/2023|0033192823|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00420||L1971804|SL01|24.000|ST|X|25/07/2023|0033202205|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00430||L1979608|SL01|200.000|ST|X|25/07/2023|0033203923|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00440||L1979708|SL01|200.000|ST|X|25/07/2023|0033203926|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00450||L2165305|SL01|105.000|ST||25/07/2023|0033201825|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00460||L2268713|SL01|2016.000|ST|X|25/07/2023|0033198883|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00470||L2290405|SL01|336.000|ST|X|25/07/2023|0033192346|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00480||L2544803|SL01|24.000|ST||25/07/2023|0033204068|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00490||L2567107|SL01|504.000|ST|X|25/07/2023|0033204106|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00500||L2567305|SL01|36.000|ST|X|25/07/2023|0033202828|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00510||L2571504|SL01|36.000|ST|X|25/07/2023|0033201840|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00520||L2598103|SL01|24.000|ST||25/07/2023|0033204173|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00530||L2598203|SL01|24.000|ST|X|25/07/2023|0033202206|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00540||L2724302|SL01|90.000|ST|X|25/07/2023|0033204213|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00550||L2850307|SL01|3024.000|ST|X|25/07/2023|0033204237|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00551||L2850307|SL01|3024.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|00560||L2850505|SL01|60.000|ST||25/07/2023|0033198950|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00570||L2859206|SL01|45.000|ST|X|25/07/2023|0033204287|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00580||L3110307|SL01|144.000|ST|X|25/07/2023|0033204357|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00581||L3110307|SL01|4.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|00590||L3114902|SL01|72.000|ST||25/07/2023|0033194165|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00600||L3115108|SL01|972.000|ST|X|25/07/2023|0033194180|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00610||L3128900|SL01|288.000|ST|X|25/07/2023|0033192833|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00620||L3129500|SL01|288.000|ST|X|25/07/2023|0033193286|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00630||L3129800|SL01|288.000|ST|X|25/07/2023|0033192292|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00640||L3129900|SL01|96.000|ST|X|25/07/2023|0033193288|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00650||L3132500|SL01|192.000|ST|X|25/07/2023|0033192359|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00660||L3135000|SL01|192.000|ST|X|25/07/2023|0033193291|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00670||L3135300|SL01|288.000|ST|X|25/07/2023|0033192839|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00680||L3135500|SL01|192.000|ST|X|25/07/2023|0033202485|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00690||L3135600|SL01|384.000|ST|X|25/07/2023|0033192364|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00700||L3135700|SL01|192.000|ST|X|25/07/2023|0033192841|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00710||L3136100|SL01|288.000|ST|X|25/07/2023|0033192366|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00720||L3136500|SL01|37.000|ST|X|25/07/2023|0033193296|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00730||L3136600|SL01|49.000|ST||25/07/2023|0033202832|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00740||L3136700|SL01|202.000|ST|X|25/07/2023|0033193299|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00750||L3137100|SL01|12.000|ST|X|25/07/2023|0033201842|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00760||L3138002|SL01|384.000|ST|X|25/07/2023|0033194186|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00770||L3138402|SL01|192.000|ST|X|25/07/2023|0033204392|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00780||L3138800|SL01|32.000|ST||25/07/2023|0033202836|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00790||L3213002|SL01|45.000|ST|X|25/07/2023|0033202208|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00800||L3213104|SL01|45.000|ST|X|25/07/2023|0033202491|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00810||L3213202|SL01|45.000|ST|X|25/07/2023|0033202492|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00820||L3218307|SL01|1080.000|ST||25/07/2023|0033182972|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00830||L3218607|SL01|216.000|ST|X|25/07/2023|0033202840|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00840||L3242906|SL01|24.000|ST|X|25/07/2023|0033201843|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00850||L3317903|SL01|45.000|ST|X|25/07/2023|0033202209|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00860||L3321706|SL01|432.000|ST|X|25/07/2023|0033194196|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00870||L3325202|SL01|12.000|ST|X|25/07/2023|0033201845|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00880||L3325402|SL01|12.000|ST|X|25/07/2023|0033202841|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00890||L3325502|SL01|12.000|ST|X|25/07/2023|0033201846|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00900||L3325602|SL01|12.000|ST|X|25/07/2023|0033202842|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00910||L3325702|SL01|24.000|ST|X|25/07/2023|0033202211|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00920||L3325802|SL01|12.000|ST|X|25/07/2023|0033202843|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00930||L3325902|SL01|12.000|ST|X|25/07/2023|0033202213|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00940||L3326202|SL01|12.000|ST|X|25/07/2023|0033202494|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00950||L3327002|SL01|12.000|ST|X|25/07/2023|0033202495|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00960||L3327202|SL01|12.000|ST|X|25/07/2023|0033202497|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00970||L3327302|SL01|12.000|ST|X|25/07/2023|0033202844|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00980||L3327402|SL01|12.000|ST|X|25/07/2023|0033202499|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00990||L3334308|SL01|756.000|ST|X|25/07/2023|0033204459|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|00991||L3334307|SL01|756.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|01000||L3431802|SL01|90.000|ST|X|25/07/2023|0033204491|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01010||L3471107|SL01|11.000|ST||25/07/2023|0033198991|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01020||L3674506|SL01|450.000|ST|X|25/07/2023|0033199021|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01021||L3674506|SL01|450.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|01030||L3698905|SL01|14.000|ST||25/07/2023|0033204513|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01040||L3699105|SL01|48.000|ST|X|25/07/2023|0033194214|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01050||L3744705|SL01|72.000|ST||25/07/2023|0033202501|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01060||L3744904|SL01|49.000|ST|X|25/07/2023|0033194248|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01070||L3788607|SL01|12.000|ST|X|25/07/2023|0033204618|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01071||L3788607|SL01|12.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|01080||L3795602|SL01|45.000|ST|X|25/07/2023|0033202214|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01090||L3846403|SL01|288.000|ST|X|25/07/2023|0033204641|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01100||L4054502|SL01|270.000|ST||25/07/2023|0033192369|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01110||L4103304|SL01|400.000|ST|X|25/07/2023|0033204842|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01120||L4106403|SL01|414.000|ST|X|25/07/2023|0033204860|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01130||L4106503|SL01|18.000|ST|X|25/07/2023|0033194339|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01140||L4115102|SL01|12.000|ST|X|25/07/2023|0033202222|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01150||L4115302|SL01|12.000|ST|X|25/07/2023|0033202223|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01160||L4115702|SL01|12.000|ST|X|25/07/2023|0033201847|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01170||L4115902|SL01|12.000|ST|X|25/07/2023|0033202509|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01180||L4236305|SL01|7623.000|ST|X|25/07/2023|0033199068|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01190||L4237605|SL01|99.000|ST||25/07/2023|0033199099|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01200||L4240506|SL01|636.000|ST||25/07/2023|0033204883|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01210||L4349504|SL01|384.000|ST|X|25/07/2023|0033205036|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01220||L4351104|SL01|36.000|ST|X|25/07/2023|0033199130|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01230||L4351203|SL01|3846.000|ST|X|25/07/2023|0033199140|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01240||L4354906|SL01|90.000|ST||25/07/2023|0033194369|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01250||L4390404|SL01|2040.000|ST|X|25/07/2023|0033205058|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01260||L4390504|SL01|820.000|ST|X|25/07/2023|0033199142|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01270||L4467601|SL01|30.000|ST|X|25/07/2023|0033192861|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01280||L4675902|SL01|30.000|ST|X|25/07/2023|0033205133|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01290||L4676402|SL01|40.000|ST|X|25/07/2023|0033205135|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01300||L4676503|SL01|20.000|ST|X|25/07/2023|0033205150|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01310||L4682004|SL01|3440.000|ST|X|25/07/2023|0033199174|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01320||L4721606|SL01|128.000|ST|X|25/07/2023|0033205159|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01330||L4722304|SL01|210.000|ST|X|25/07/2023|0033205221|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01340||L4762604|SL01|80.000|ST||25/07/2023|0033199220|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01350||L4762804|SL01|3840.000|ST|X|25/07/2023|0033194440|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01360||L4767006|SL01|924.000|ST|X|25/07/2023|0033205264|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01370||L4778704|SL01|72.000|ST||25/07/2023|0033205296|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01380||L4778805|SL01|108.000|ST||25/07/2023|0033205328|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01390||L4846301|SL01|1120.000|ST|X|25/07/2023|0033182561|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01400||L4861006|SL01|12.000|ST||25/07/2023|0033205334|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01410||L5238409|SL01|990.000|ST|X|25/07/2023|0033205367|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01420||L5273404|SL01|14.000|ST||25/07/2023|0033205383|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01430||L5274203|SL01|56.000|ST||25/07/2023|0033202226|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01440||L5276305|SL01|4272.000|ST|X|25/07/2023|0033199310|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01450||L5279603|SL01|480.000|ST|X|25/07/2023|0033205413|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01451||L5279603|SL01|480.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|01460||L5279803|SL01|480.000|ST|X|25/07/2023|0033194477|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01461||L5279803|SL01|480.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|01470||L5337006|SL01|24.000|ST||25/07/2023|0033205466|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01480||L5363802|SL01|30.000|ST|X|25/07/2023|0033205518|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01490||L5366203|SL01|1580.000|ST|X|25/07/2023|0033199342|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01500||L5366304|SL01|1280.000|ST|X|25/07/2023|0033182582|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01510||L5436400|SL01|192.000|ST|X|25/07/2023|0033193305|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01520||L5437400|SL01|192.000|ST|X|25/07/2023|0033192865|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01530||L5448705|SL01|1050.000|ST|X|25/07/2023|0033205611|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01531||L5448705|SL01|38.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|01540||L5449005|SL01|330.000|ST|X|25/07/2023|0033194519|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01550||L5449207|SL01|3915.000|ST|X|25/07/2023|0033205659|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01551||L5449207|SL01|10.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|01560||L5449304|SL01|216.000|ST|X|25/07/2023|0033205678|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01570||L5453005|SL01|160.000|ST||25/07/2023|0033194559|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01580||L5453105|SL01|160.000|ST||25/07/2023|0033194562|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01590||L5453405|SL01|160.000|ST||25/07/2023|0033194565|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01600||L5454004|SL01|180.000|ST|X|25/07/2023|0033205730|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01610||L5454304|SL01|31.000|ST|X|25/07/2023|0033205771|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01620||L5454604|SL01|35.000|ST|X|25/07/2023|0033192373|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01630||L5597802|SL01|1680.000|ST||25/07/2023|0033183229|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01640||L5609600|SL01|99.000|ST|X|25/07/2023|0033202847|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01650||L5609800|SL01|99.000|ST|X|25/07/2023|0033202848|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01660||L5610602|SL01|27.000|ST|X|25/07/2023|0033201849|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01670||L5610902|SL01|27.000|ST|X|25/07/2023|0033202849|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01680||L5615701|SL01|960.000|ST|X|25/07/2023|0033205900|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01690||L5615901|SL01|140.000|ST|X|25/07/2023|0033192870|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01700||L5618000|SL01|1184.000|ST|X|25/07/2023|0033182590|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01710||L5648606|SL01|350.000|ST|X|25/07/2023|0033205983|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01720||L5678903|SL01|100.000|ST|X|25/07/2023|0033206013|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01730||L5802102|SL01|480.000|ST||25/07/2023|0033199408|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01740||L5802202|SL01|1025.000|ST|X|25/07/2023|0033199422|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01741||L5802202|SL01|1025.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|01750||L5802304|SL01|510.000|ST||25/07/2023|0033182613|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01760||L5973504|SL01|21.000|ST|X|25/07/2023|0033201854|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01770||L6218804|SL01|126.000|ST||25/07/2023|0033199436|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01780||L6220100|SL01|384.000|ST|X|25/07/2023|0033193327|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01790||L6240002|SL01|36.000|ST|X|25/07/2023|0033193329|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01800||L6242901|SL01|60.000|ST|X|25/07/2023|0033206177|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01810||L6306104|SL01|312.000|ST||25/07/2023|0033194640|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01820||L6318100|SL01|12.000|ST||25/07/2023|0033202514|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01830||L6364300|SL01|48.000|ST|X|25/07/2023|0033202229|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01840||L6416704|SL01|90.000|ST|X|25/07/2023|0033206221|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01850||L6433602|SL01|612.000|ST||25/07/2023|0033199496|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01860||L6433903|SL01|36.000|ST|X|25/07/2023|0033206224|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01870||L6435801|SL01|90.000|ST|X|25/07/2023|0033202515|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01880||L6437503|SL01|168.000|ST||25/07/2023|0033206261|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01890||L6437602|SL01|24.000|ST|X|25/07/2023|0033194684|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01900||L6588305|SL01|1764.000|ST|X|25/07/2023|0033206350|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01910||L6635101|SL01|652.000|ST|X|25/07/2023|0033202230|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01920||L6663807|SL01|504.000|ST|X|25/07/2023|0033206442|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01930||L6695804|SL01|12.000|ST||25/07/2023|0033198636|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01940||L6735605|SL01|352.000|ST|X|25/07/2023|0033201792|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01950||L6736605|SL01|576.000|ST|X|25/07/2023|0033199528|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01960||L6767205|SL01|24.000|ST|X|25/07/2023|0033206496|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01970||L6819701|SL01|244.000|ST|X|25/07/2023|0033206502|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01980||L6819902|SL01|61.000|ST|X|25/07/2023|0033206533|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|01990||L6845202|SL01|72.000|ST||25/07/2023|0033206536|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02000||L6845503|SL01|216.000|ST|X|25/07/2023|0033206541|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02010||L6845703|SL01|159.000|ST|X|25/07/2023|0033206556|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02020||L6846401|SL01|72.000|ST||25/07/2023|0033194753|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02030||L6847109|SL01|792.000|ST|X|25/07/2023|0033199547|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02031||L6847109|SL01|792.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|02040||L6855101|SL01|288.000|ST||25/07/2023|0033206625|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02050||L6855301|SL01|72.000|ST|X|25/07/2023|0033206630|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02051||L6855301|SL01|72.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|02060||L6856902|SL01|12.000|ST|X|25/07/2023|0033206663|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02070||L6857203|SL01|72.000|ST|X|25/07/2023|0033206684|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02080||L6857403|SL01|19.000|ST|X|25/07/2023|0033206693|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02081||L6857403|SL01|19.000|ST||25/07/2023||00000|30|ZCD1
850A|FRFAAA0|850A|4500067890|02090||L6858503|SL01|83.000|ST|X|25/07/2023|0033206720|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02100||L6858903|SL01|281.000|ST|X|25/07/2023|0033199576|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02110||L6864103|SL01|216.000|ST|X|25/07/2023|0033206752|00010|30|ZCD1
850A|FRFAAA0|850A|4500067890|02120||L6865203|SL01|34.000|ST|X|25/07/2023|0033206781|00010|30|ZCD1
